Commission_Period,Commission_Amount,Agent_Name,Agent_ID,Company,Plan_Name,Source
2024-06-01,10.42,Benjamin M Grimes,67002459,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Benjamin M Grimes,67002459,Dillon Reese Parker,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,175.0,Benjamin Ford,15574798,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,611.0,Benjamin Ford,15574798,Laurie Lee,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Benjamin O David,17059058,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Benjamin O David,17059058,Campbell H Washington,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-05-01,10.42,Michelle  WU,19196114,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-05-01,21.25,Michelle  WU,19196114,Terri  Ray,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Michelle  WU,19196114,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Michelle  WU,19196114,Terri  Ray,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,James K Rivera,45763998,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,James K Rivera,45763998,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Ashlee  Thomas,80970423,Tracy g Perez DBA Miller PLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Ashlee  Thomas,80970423,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Richard H Wu,63371238,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Richard H Wu,63371238,Chris Kim,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Mark  Perkins,96839745,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Mark  Perkins,96839745,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Evans Singh,75229583,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Evans Singh,75229583,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Gonzales,87512989,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Gonzales,87512989,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Ross,97533507,Thomas Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Ross,97533507,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Davidson,66016593,Joseph Fisher,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Brandi  Davidson,66016593,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Brandi  Fitzgerald,60541770,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Fitzgerald,60541770,Jose Ward Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Roth Martinez,67846478,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Roth Martinez,67846478,Joseph Bradley Torres,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Jones,91653307,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Jones,91653307,Steven Ward,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Gates,49428206,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Gates,49428206,Kevin V Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Diane,58986417,Delta Care Corporation,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,25.5,Brandi  Diane,58986417,Jacqueline Margaret Flores,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,10.42,Brandi  Hannah,27746081,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Hannah,27746081,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi  Hall,39391022,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi  Hall,39391022,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi A Velazquez Mullins,41600318,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi A Velazquez Mullins,41600318,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,175.0,Brandi A Howard,93269997,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,611.0,Brandi A Howard,93269997,Travis A Fisher,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Brandi B Martinez Wright,13939281,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi B Martinez Wright,13939281,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi Mcguire,82543752,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi Mcguire,82543752,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi E Mendoza,58668126,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi E Mendoza,58668126,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi F Owens,85662153,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi F Owens,85662153,Jonathan Rios,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi I Parks,66920114,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi I Parks,66920114,Marvin Carpenter,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi M Archer,70960560,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi M Archer,70960560,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-03-01,-305.5,Brandi M Mcclure Turner,18169782,"Shelly Johnston DBA Mcgrath, Fernandez and Cohen",Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-03-01,-87.5,Brandi M Mcclure Turner,18169782,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi M Edwards,91722834,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Brandi M Edwards,91722834,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Brandi Nash,38663319,Patty S Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi Nash,38663319,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi N Evans,19611212,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi N Evans,19611212,Pamela Friedman,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandi N Green,35848333,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandi N Green,35848333,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Brandi Bryant,81551689,Jeffrey L Anderson,,Healthfirst
2024-06-01,10.42,Brandi U White,62926576,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Brandi U White,62926576,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Scott  Houston,50199719,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Houston,50199719,Dillon Reese Parker,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Jones,68223935,Delta Care Corporation,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,25.5,Scott  Jones,68223935,Paul Davis,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,25.5,Scott  Beck,93067192,Jerry Mcclure,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Beck,93067192,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Parker,15635153,Steven Gregory Carpenter,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Parker,15635153,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott E Smith,70123715,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott E Smith,70123715,Dillon Reese Parker,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Scott S Crawford Webb,63416492,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott S Crawford Webb,63416492,Anna Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,178.5,Scott Aguirre Page,41888249,Samuel K Ochoa,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,102.08,Scott Aguirre Page,41888249,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Rachel  Roth,23743017,"Shelly Johnston DBA Mcgrath, Fernandez and Cohen",Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Rachel  Roth,23743017,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Rachel  Huffman,23205857,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Rachel  Huffman,23205857,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Rachel  Guzman Munoz,15327385,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Rachel  Guzman Munoz,15327385,Anna Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,175.0,Rachel Hall,70032946,Laurie Lee,,Healthfirst
2024-06-01,10.42,Rachel Reid,38205532,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Rachel Reid,38205532,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Tammy  Thompson,55744045,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Tammy  Thompson,55744045,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Sheila  Clayton,24777229,Tracy g Perez DBA Miller PLC,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Sheila  Clayton,24777229,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Sheila C Armstrong,62629455,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Sheila C Armstrong,62629455,Tammy Moore Brady,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Sheila F Walker,17257475,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Sheila F Walker,17257475,Monique White Guerra,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Sheila H Woods,34123405,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Sheila H Woods,34123405,Hunter Mora DBA Burns LLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Sheila M Duke,96534181,Campbell H Washington,,Healthfirst
2024-06-01,10.42,Eric I Tyler,80361949,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Eric I Tyler,80361949,Dillon Reese Parker,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Eric J Lowe,13058314,Daniel A Holland Parks,,Healthfirst
2024-06-01,25.5,Michele  Martin Howe,17196684,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Michele  Martin Howe,17196684,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Michele A De Thompson,79300562,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Michele A De Thompson,79300562,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Gardner,16809074,Joseph M Moore,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Gardner,16809074,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Beck,98014038,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Beck,98014038,Kevin V Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Alexis David,98553245,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Alexis David,98553245,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  DE LA Evans Burke,35356675,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  DE LA Evans Burke,35356675,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Brock,33399272,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott  Brock,33399272,Kathy Jones,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Scott  Mcclure Boyer,54480148,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott  Mcclure Boyer,54480148,Patrick De La Evans,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Scott  Simon Lewis,25207719,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Simon Lewis,25207719,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott  Burgess,76698889,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Scott  Burgess,76698889,Patrick De La Evans,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Scott  Cox,79150848,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Cox,79150848,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott  Henderson,77822444,Todd Scott,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Scott  Henderson,77822444,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2021-01-01,-10.42,Scott A Fitzgerald,78463120,Delta Care Corporation,,Healthfirst
2021-01-01,-10.42,Scott A Fitzgerald,78463120,Delta Care Corporation,,Healthfirst
2021-01-01,-10.42,Scott A Fitzgerald,78463120,Delta Care Corporation,,Healthfirst
2024-06-01,611.0,Scott A Carrillo,78747116,Alexis Holmes Baker,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,175.0,Scott A Carrillo,78747116,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott A Patton,74725091,James Gregory Martinez,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Scott A Patton,74725091,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Scott A Mcconnell,55267910,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott A Mcconnell,55267910,Kevin V Parks,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Scott A Armstrong De Barton,64055295,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott A Armstrong De Barton,64055295,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott A Martinez,23507322,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott A Martinez,23507322,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Rivera Johnston,36768972,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Rivera Johnston,36768972,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Jacobs,23487350,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Scott C Jacobs,23487350,Margaret Perry,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Scott C Gordon,41147852,James Gregory Martinez,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Scott C Gordon,41147852,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Scott C Hall Roth,74604720,Joseph M Moore,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Hall Roth,74604720,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Mullins Hess,11569956,Cynthia Smith Contreras Patel,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Mullins Hess,11569956,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Wilson,47212493,Colleen Michelle Butler,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Wilson,47212493,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C White,19738811,"Shelly Johnston DBA Mcgrath, Fernandez and Cohen",Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C White,19738811,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Jenkins,21831722,James Gregory Martinez,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Scott C Jenkins,21831722,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Scott C Becker Brown,77854417,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Becker Brown,77854417,Margaret Perry,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,175.0,Scott C Jonathan,29636675,Monica M Page Gilbert Ramirez May LLC,,Healthfirst
2024-06-01,10.42,Scott C Jonathan,29636675,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Jonathan,29636675,Monica M Page Gilbert Ramirez May LLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Armstrong,11522397,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Armstrong,11522397,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Scott C Carrillo Roberts,91614219,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Scott C Carrillo Roberts,91614219,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
